source,protein,compound,folder,ligand_smiles,exp_dG (kcal/mol),fep_dG (kcal/mol),fep_dG_std (kcal/mol),boltz_dG (kcal/mol),boltz_dG_std (kcal/mol)
ChEMBL,AHCY,CHEMBL3294635,ChEMBL|AHCY|CHEMBL3294635,[H]O[C@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])c(F)c32)C([H])([H])[C@]1([H])O[H],-10.39,-10.5417,0.1516467412328417,-8.663736344655357,0.8444375793638642
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C(=O)C(=O)c3c([H])c(Br)c([H])c([H])c32)c([H])c1[H],-9.9554,-7.987,1.9684,-6.738126080791157,0.5605126995118143
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)C(=O)c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],-5.5718,-7.489,1.9172,-6.511084684848786,0.17319263209462102
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C(=O)C(=O)c3c([H])c(Cl)c([H])c([H])c32)c([H])c1[H],-8.7094,-7.7455,0.9638,-7.192712313930194,0.42999829547800217
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N2C(=O)C(=O)c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],-8.0734,-8.7939,0.7205,-7.068266023397446,0.21106406415899995
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c2c(c1[H])C(=O)C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-7.8671,-8.1659,0.2988,-7.192636551807325,0.3578127551412146
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)C(=O)c3c([H])c(Cl)c([H])c([H])c32)c([H])c1[H],-7.742,-7.4992,0.2427,-7.166652179569007,0.6024462421119952
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]/C(=C(/[H])C([H])([H])N1C(=O)C(=O)c2c([H])c(Cl)c([H])c([H])c21)c1c([H])c([H])c([H])c([H])c1[H],-9.5449,-9.7478,0.2029,-7.307865339274208,0.7862953888213011
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C(=O)C(=O)c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],-7.4395,-7.5285,0.089,-7.281089921042323,0.4188609492809174
ChEMBL,ALDH2,CHEMBL3130565,ChEMBL|ALDH2|CHEMBL3130565,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)C(=O)c3c([H])c(Br)c([H])c([H])c32)c([H])c1[H],-7.742,-7.6885,0.0535,-7.149248910258215,0.5803937009002145
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c3c2=O)c([H])c1[H],-8.8943,-10.9724,2.0781,-5.952051694949469,0.5953760048928749
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[C@]4([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[H])c([H])c([H])c3c2=O)c([H])c1[H],-10.0875,-8.1338,1.9538,-7.059298260947069,0.44450648301205853
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c3c2=O)c([H])c1[H],-10.9709,-9.3615,1.6094,-5.967178645292918,0.328774159569072
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c3c2=O)c([H])c1[H],-10.9709,-9.6073,1.3636,-6.611125998655955,0.16868239841379692
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c3c2=O)c([H])c1[H],-8.9567,-10.1897,1.233,-6.455948253691197,0.9069414209707413
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[H])c([H])c([H])c3c2=O)c([H])c1[H],-6.8802,-7.9411,1.0609,-6.160708379427593,0.5199261414593757
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])=C([H])[H])c([H])c([H])c3c2=O)c([H])c1[H],-8.3135,-9.2006,0.8871,-6.838624142130217,0.8032977598804694
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])[H])c([H])c([H])c3c2=O)c([H])c1[H],-10.0875,-9.2293,0.8583,-6.788322902838391,0.8420455818522526
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c3c2=O)c([H])c1[H],-8.9791,-9.7369,0.7578,-6.87531103126208,0.8157039353156126
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C4([H])OC([H])([H])C([H])([H])C([H])([H])O4)c([H])c([H])c3c2=O)c([H])c1[H],-8.724,-9.3445,0.6205,-7.056873852690061,0.6914952857668435
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c3c2=O)c([H])c1[H],-11.6215,-11.1627,0.4588,-7.115720382782321,0.5835352537530208
ChEMBL,ALDH2,CHEMBL641008,ChEMBL|ALDH2|CHEMBL641008,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c3c2=O)c([H])c1[H],-11.4511,-11.0574,0.3936,-7.021223080456257,0.5580285236416079
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c([H])c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H],-6.7098,-2.934,0.1216,-6.400713977098465,0.1844181832568196
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c(F)c([H])c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-8.1249,-10.1055,0.0444,-6.999788263499737,0.5805689906503506
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c(F)c(F)c([H])c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-9.8474,-11.4121,0.0634,-6.467456271171571,0.17995548376024026
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c(F)c([H])c(F)c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-8.9791,-10.1413,0.1015,-6.6973180573781335,0.18202478827406487
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c([H])c([H])c3N(C(=O)C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-5.9822,-7.0756,0.0525,-6.239281366825104,0.3741318890854349
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])N3c4c([H])c([H])c([H])c([H])c4N(C(=O)N([H])[H])C([H])([H])C3(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c1[H],-8.5918,-7.6291,0.2616,-6.769088978091877,0.10626820350464748
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c([H])c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-8.9567,-8.1571,0.0476,-6.937426039775212,0.15051000919253477
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)N([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H],-9.1344,-9.8843,0.1496,-7.3249611037969595,0.6682841200831645
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)N([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],-9.2307,-8.7243,0.0509,-7.310934302302698,0.7934593670971448
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)N([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C([H])([H])c1c([H])c([H])c(Cl)c([H])c1[H],-9.1648,-9.6048,0.0527,-7.366745433866979,0.697662466780396
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)N([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C([H])([H])c1c([H])c([H])c([H])c(OC(F)(F)F)c1[H],-9.3457,-9.0303,0.0946,-6.2424268651803345,0.19392979918412487
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c(F)c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-9.0265,-8.7702,0.0902,-6.649510691046715,0.3724931801956932
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c(F)c([H])c([H])c([H])c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-10.2579,-10.0199,0.0899,-6.829950356364251,0.22691595954292704
ChEMBL,AMPD2,CHEMBL5240593,ChEMBL|AMPD2|CHEMBL5240593,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c([H])c(F)c3N(C(=O)N([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-8.5918,-8.4554,0.1069,-6.710035917878152,0.338432626059862
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c(I)c([H])c([H])c21,-8.9063,-11.5935,2.687150267785792,-9.972079107761383,0.3222530843279394
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c(C([H])([H])[H])c2c([H])c(F)c([H])c([H])c21,-8.5386,-6.1098,2.4288039644122428,-9.696391511599224,0.07107754555563002
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c(F)c([H])c([H])c([H])c21,-8.6965,-6.4467,2.249817612479225,-9.888503699660301,0.30893281548467555
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])S(=O)(=O)c1c([H])c([H])c(F)c([H])c1[H],-8.5813,-6.4053,2.1759244987809523,-9.181683221975964,0.24594646407845128
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c(Br)c([H])c([H])c21,-8.8636,-10.8407,1.9771257048763733,-9.698963595867157,0.2898738186671777
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c([H])c([H])c(F)c2C([H])([H])C1([H])[H],-9.2307,-7.286,1.9446855414532944,-9.342123177369437,0.2624886434360973
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c(F)c([H])c([H])c21,-8.9952,-10.8038,1.8085777381038144,-9.190309121608736,0.46188745292504335
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c(F)c([H])c([H])c([H])c21,-8.8654,-7.0849,1.7805054134384526,-9.44391108842691,0.3538019699178398
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C#N)c([H])c1[H],-11.4815,-12.8962,1.414745494448156,-9.705904280304908,1.1820207158175724
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c([H])c(Br)c([H])c2C([H])([H])C1([H])[H],-9.1227,-10.498,1.375283298005212,-9.288487415512403,0.34612719911487105
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c(F)c([H])c([H])c2C([H])([H])C1([H])[H],-8.9502,-7.6141,1.336069883818495,-9.679027449568112,0.28069497976329366
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c(F)c2c([H])c([H])c([H])c([H])c21,-8.8343,-9.8963,1.0619901901103983,-9.579824590245883,0.41017644217263094
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c([H])c([H])c(F)c2C([H])([H])C1([H])[H],-8.7512,-7.7152,1.0360260469837748,-9.564754021962486,0.2388699726179508
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c(F)c(F)c([H])c2C([H])([H])C1([H])[H],-8.9976,-10.0134,1.015829868848239,-9.797632851362229,0.15266362931372338
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([H])c(F)c([H])c21,-9.2816,-10.0536,0.7720307340137983,-9.299007154802482,0.5092542917082028
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c(F)c(Cl)c([H])c2C([H])([H])C1([H])[H],-9.7733,-10.5133,0.739999489893712,-9.652048925161361,0.12125658556593859
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([N+](=O)[O-])c([H])c([H])c21,-8.677,-9.245,0.5679860513475197,-9.080767545859018,0.1299653715534046
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c(F)c([H])c([H])c21,-8.9633,-9.4079,0.4445747986876435,-9.714333364407223,0.3371159857495962
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c(F)c([H])c([H])c2C([H])([H])C1([H])[H],-8.6038,-8.1601,0.4436737144276684,-9.214014586806298,0.5393661673960021
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c(F)c(F)c([H])c2C([H])([H])C1([H])[H],-9.4622,-9.0647,0.3975005650893439,-9.497518300175667,0.10091308117711566
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([H])c([H])c(F)c21,-8.3759,-8.0518,0.3240861028269234,-9.285557242155077,0.5537763081397007
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(Cl)c1[H])(C([H])([H])[H])C([H])([H])N1c2c([H])c([H])c(F)c([H])c2C([H])([H])C1([H])[H],-8.8451,-9.1627,0.3176123699083885,-9.091679689923923,0.21464458684884727
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c21,-9.992,-9.697,0.2950080658647023,-9.605800717234612,0.06934167590229891
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([H])c([H])c([H])c21,-7.7477,-8.0201,0.2724563814343557,-8.947185112277667,0.5549022538269284
ChEMBL,AR,CHEMBL4411915,ChEMBL|AR|CHEMBL4411915,[H]O[C@@](C(=O)N([H])c1c([H])c([H])c(C#N)c(C(F)(F)F)c1[H])(C([H])([H])[H])C([H])([H])n1c([H])c([H])c2c([H])c([H])c(F)c([H])c21,-9.0999,-9.0567,0.0432609778883133,-9.752902636567752,0.4343835709691977
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N2[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-10.0447,-7.6097,2.435,-9.799390329360962,0.13514456842915423
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]OC([H])([H])[C@]1([H])N(c2c([H])c([H])c3c(c2[H])c(C(F)(F)F)c([H])c(=O)n3[H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-9.7561,-11.9292,2.173,-8.560223604619503,0.6970508599208894
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]O[C@@]([H])(C(F)(F)F)[C@]1([H])N(c2c([H])c([H])c3c(c2[H])c(C(F)(F)F)c([H])c(=O)n3[H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-12.0319,-10.1575,1.8744,-9.90369448463122,0.24414961759392476
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N(C([H])([H])C(F)(F)F)C([H])([H])C(F)(F)F)c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-11.3683,-12.5382,1.1698,-9.244131004561982,1.3740176353764262
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-10.5284,-11.4078,0.8794,-9.792705593188606,0.1084869463175921
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N2[C@@]([H])(C([H])([H])Cl)C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-10.9085,-11.5336,0.6251,-10.080279925982158,0.11201541024661324
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]O[C@]([H])(C(F)(F)F)[C@]1([H])N(c2c([H])c([H])c3c(c2[H])c(C(F)(F)F)c([H])c(=O)n3[H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-11.071,-10.6133,0.4577,-9.918967586596809,0.2425694678633547
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-9.7395,-9.5703,0.1692,-9.911323135892552,0.3902121694015289
ChEMBL,AR,CHEMBL896869,ChEMBL|AR|CHEMBL896869,[H]c1c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c(C(F)(F)F)c([H])c(=O)n([H])c2c1[H],-7.8671,-7.9561,0.0889,-9.135727235992752,0.5078825404377392
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)C([H])([H])n1nc(N([H])c2nn([H])c(C([H])([H])[H])c2[H])c2c([H])c([H])c([H])c([H])c2c1=O,-8.3759,-10.5408,2.164915608663556,-8.979274553219478,0.24630444776484905
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc(N([H])c2nn([H])c(C([H])([H])[H])c2[H])c2c([H])c([H])c([H])c([H])c2c1=O,-9.0265,-10.9955,1.9690644483959308,-10.234975821812947,0.18686343370585387
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c1C([H])([H])n1nc(N([H])c2nn([H])c(C([H])([H])[H])c2[H])c2c([H])c([H])c([H])c([H])c2c1=O,-9.8883,-8.2371,1.6511608636508994,-9.252518913229308,0.41221846847496557
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(C([H])([H])n2nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c([H])c1F,-10.7092,-9.4691,1.240160835689252,-8.71211282968521,0.08431581395284417
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c([H])c2c(=O)n(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c2c1[H],-9.4622,-10.5173,1.0551361211172323,-8.63301611565302,0.4975654518406208
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(C([H])([H])n2nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c([H])c1OC([H])([H])[H],-10.2197,-9.1731,1.046627166065584,-8.533662875376642,0.3705212189950291
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(C([H])([H])n2nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c([H])c1[N+](=O)[O-],-9.4939,-10.3364,0.8425122203353986,-9.16555593383312,0.4332744242755048
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)C([H])([H])n2nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c3c([H])c([H])c([H])c([H])c3c2=O)c1[H],-9.5449,-10.3519,0.8070126421240984,-8.979244641323886,0.4335980493589795
ChEMBL,AURKA,CHEMBL1656337,ChEMBL|AURKA|CHEMBL1656337,[H]c1c([H])c([H])c(C([H])([H])n2nc(N([H])c3nn([H])c(C([H])([H])[H])c3[H])c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H],-9.8,-9.0949,0.7051186142843684,-8.444392772503198,0.22718792707186575
